1.640332238748310467e-01,6.245755763480274059e-01
1.755843152404868435e-01,5.965539693257451148e-01
8.972764149121114086e-01,1.588092022764541755e-01
4.652024982293478383e-01,1.277732227259573694e-01
6.546030519605950948e-01,9.458256969229286160e-01
8.747537183697122742e-01,8.296758946657667444e-02
1.343248985899169745e-01,4.548386707822900110e-01
6.618221621273583377e-01,9.108228031253013945e-01
1.173266370484836729e-01,4.311674061927269208e-01
8.419419226064002171e-01,1.273994405324587742e-01
6.841066254587599982e-01,1.479454036847689946e-01
8.553988796600349165e-01,2.802643001832738623e-01
4.663434421479622505e-01,0.000000000000000000e+00
7.256712381688237290e-01,9.104128484614643080e-01
5.993174940441697851e-02,6.447574032989292769e-01
8.851458373575431526e-01,2.496503327867271582e-01
7.054536089112100061e-01,9.718216456062506170e-01
7.737557143776963020e-01,8.647873058744092178e-01
9.652050737235209343e-01,2.052184817208450029e-01
4.816843731891057301e-01,1.548543455194367202e-01
8.286394952031422845e-01,1.053221761358155706e-01
5.382396497327925911e-01,7.733674158387193742e-02
8.703882557465714154e-02,4.414066267965660595e-01
1.000000000000000222e+00,7.212549435709463275e-01
8.522052668855838453e-01,8.849956593035593899e-01
5.325014487154723364e-01,5.160605768303239138e-03
7.772712639237655541e-01,1.393484132343011384e-01
3.410726933230314728e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.037739944053246433e-01
4.745515420771361237e-01,9.476102054596315938e-01
2.241710128130836033e-01,2.351331146908459679e-01
4.302363015903676313e-02,7.576082762612135202e-01
6.403734466550771165e-01,6.784749686505259225e-02
1.968965295216019706e-01,1.069981672615028523e-01
6.392015968063873288e-01,9.686143532362303521e-01
2.830339321357286386e-01,7.976873733963538715e-01
8.699890541497652396e-01,7.476970193884441285e-01
3.927113514905673508e-01,9.574852898620622721e-01
1.309896336359539504e-01,2.592360374264493506e-01
2.002833043590239170e-01,8.316894955146136859e-01
1.097289292382976345e-01,6.781011864570271053e-01
8.607559075397593906e-01,1.823092505064146107e-01
1.176485738201017983e-01,4.505413813060673567e-01
1.745927499839031727e-01,3.621587730298061469e-01
1.682441568475951388e-01,3.899030577794926344e-01
8.244285622303780814e-01,1.944993730105141760e-01
4.007340158392892482e-01,7.983264203723355878e-02
3.621144807159875079e-01,2.254750651104475700e-02
6.367252591591012756e-01,9.856636442558117661e-01
3.917841735883073051e-01,9.243513070319282487e-01
